global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
769.5648086236149	n/a	n/a	592229.994671901	1169.3162132948637	n/a	1367300.406674239	n/a	786.0910006882343	n/a	n/a	617939.0613630296	829.647532955052	748.6158517610521	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.789460061729642e-05	n/a	n/a	3.202167312525454e-10	-0.0683406307337861	n/a	0.0046704418090917	n/a	-0.0004850440020476	n/a	n/a	2.352676839223522e-07	-0.0030117843387159	n/a	n/a	9.07084490293437e-06	-0.0003501489311732	n/a	1.2260427400173437e-07	n/a	-0.0015620317224459	n/a	n/a	2.439943101927305e-06
766.0381275931936	-3.5266810304212868	12.43747909033335	586814.412926486	1143.2284614890814	-26.08775180578232	1306971.315158692	680.5707942800987	786.4332911546709	0.342290466436566	0.1171627634133619	618477.3214363673	827.2575020226146	728.0940483604671	1.186143	25.911823	0.1409350309381528	0.0730054549097801	-0.0651817142	-0.106588485	0.0375887754	-0.0177094912	-0.0441459262	0.1230142155	-0.0353398074	0.0414037485	-0.0101341664	0.1352654815	-0.0870278279	0.1463249782	-0.1841257403	-0.0040969237	-0.0605103752	0.0189195951	-0.067418547	0.0515229144	0.0711048894	-0.1639667452	0.001962374	-0.0440516083	0.0032011341	-0.0340976166	0.1084213653	-0.0972841781	0.0819702964	-0.0071050124	0.0924013356	-0.0429194261	0.007158814	0.1591636421	-0.2211331164	0.0524455584	0.1616188636	-0.0820873475	0.0195379953	0.0238217759	0.05958043	-0.0034456725	-0.1457243705	0.0814568171	-0.0717486414	-0.0826899237	-0.1471862515	0.0155969445	0.1106591254	0.0545242184	-0.1359036323	-0.1020071507	-0.2288194856	0.0801265731	0.1370956508	-0.1063280986	-0.1334088623	-0.0277733036	0.1041655008	-0.0093974114	0.0275555417	0.0888958395	-0.1000265514	0.0130085283	-0.072138754	0.1336715597	-0.1273936512	0.0570620784	-0.1051905197	0.0018850852	-0.1203337614	0.0783672831	-0.0088601589	0.0267138257	-0.0085873255	0.0547339564	-0.0779897949	0.0761144568	0.0066597106	-0.1675351135	-0.2681497886	0.037632082	-0.1420241922	0.0900830886	0.0394897345	0.0295414775	-0.0718648877	-0.1280250976	0.0731462358	0.0984173538	-0.1574436853	-0.0184065673	-0.0050955117	0.1436410014	0.0075584472	-0.0731847402	0.1030254081	-0.0959645218	0.1110373578	0.1683217325	-0.2589195289	0.0829477533	-0.0352647007	0.0264272128	-0.1375894987	0.1708798574	-0.0871152674	-0.0299007203	0.0685381774	-0.0538781205	0.1151439467	-0.0415336945	0.0263134281	-0.076011951	0.03290331	-0.0150057475	0.0369519314	-0.0363118721	0.190165292	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.0128220212927487	0.0128041266921314	0.0001639456603481	0.0001644042300317	-0.1148077984203723	-0.0464671676865861	0.0131808305781328	0.0021591976728133	0.0017675660191827	0.0022526100212303	5.074251907747173e-06	3.1242896321693773e-06	-0.0021366018252329	0.000875182513483	7.659444319064215e-07	4.56506735958856e-06	-0.0001969295543928	0.0001532193767804	3.8781249393346766e-08	2.3476177420974185e-08	-0.0010022110819452	0.0005598206405006	3.133991495306139e-07	1.0044270527737684e-06
765.364671761383	-0.6734558318106565	0.4535427573997832	585783.0807804095	1139.1351355612278	-4.093325927853584	1297628.8570700968	16.75531715163841	784.9064715563376	-1.5268195983333044	2.331178085854673	616078.1690910198	825.2252838513954	728.3359631800619	1.086081	23.725908	0.2027369189409547	0.1219525007821414	0.1298941972	-0.0943001576	-0.0482885458	0.0157013553	0.1271940456	0.0677278584	-0.0776953925	-0.0295253051	0.0226372555	0.1415488556	0.0859227029	-0.0243987627	-0.1227426816	0.1099111871	-0.0492183443	0.0876504519	-0.0007791962	-0.0889390831	-0.0134262451	-0.0563876942	-0.0195768853	-0.1147509176	-0.2334521546	0.0780529528	-0.0009971234	0.0269784691	-0.1387072414	0.0619460149	-0.0052827641	-0.1050386177	0.0112408141	0.0712732221	-0.0767731541	0.1507018721	-0.043326746	-0.0064345942	-0.0730992568	0.1044582209	0.0971260068	0.1369364254	-0.1090949977	-0.0349976335	0.0493456448	0.0038096269	-0.0783343831	0.1482285228	-0.0635929431	-0.1108986358	-0.0246868337	0.0375548294	-0.0658860761	0.0849205259	-0.0371678556	-0.0801067844	0.0706318251	0.1174833563	0.0225794386	0.0362786015	-0.0717452191	0.0195587987	0.0559495814	-0.0885948368	-0.2043142203	-0.1099770101	-0.1225704919	0.1098022052	0.014615498	0.0576947721	-0.0205930199	-0.0085931805	-0.0273822033	0.0223998218	-0.1551982753	0.1256803654	-0.1104502452	0.1712158026	-0.0522675784	-0.0680916039	-0.0133705061	0.0426375764	-0.2038322228	0.0759382245	-0.1628572491	-0.0024241134	-0.016467715	0.0280622233	-0.0429113762	0.0249998233	-0.0515649436	-0.0725429024	0.064631355	0.0983476068	0.1105234896	0.1005972425	0.0532320391	-0.084121282	-0.089091207	0.0823818785	-0.2400117685	0.1918823885	-0.0009960045	0.0299470784	-0.0190805216	0.1672410549	-0.1528985897	0.0555229657	0.220588502	0.0572337279	0.0891265229	0.0921969048	0.1646093006	-0.2322066257	0.0044110266	-0.0149794886	-0.072280619	-0.0532464377	-0.1915842969	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0245111272553089	0.0116891059625602	0.0001366351982039	0.0006007953593259	-0.0089533094785423	0.10585448894183	8.016175061855541e-05	0.011205172829136	0.0592257916892222	0.0574582256700395	0.0033014476971491	0.0035076944012151	-0.0021362836583395	3.181668933997274e-07	1.0123017205563351e-13	4.563707868888399e-06	-0.0004205766067963	-0.0002236470524035	1.768846821842895e-07	5.001800404877388e-08	-0.0013329478299788	-0.0003307367480336	1.0938679649984101e-07	1.7767499174451918e-06
765.5492904601927	0.184618698809686	0.0340840639501815	586065.7161241045	1133.4129242748022	-5.722211286425591	1284624.8569131584	32.74370200649641	785.6246378623381	0.7181663060005121	0.5157628430744212	617206.0716163298	824.6065902323751	720.7116849640978	1.206312	26.352413	0.0682849374058179	0.0352237145930251	0.0124720078	0.1733874966	0.0910032071	0.0550143427	0.0409426382	-0.1720706461	0.136313506	-0.0684540169	0.0726492506	-0.0018702707	-0.0626133869	-0.0367486939	-0.0524967299	-0.0467895502	0.1934217382	0.0125151383	-0.1156063511	-0.1899539517	0.115563334	-0.052856212	0.0253815918	0.1480794634	0.0156954946	0.1090848222	-0.1484193684	-0.0859770239	0.1353490086	0.1314930563	0.0505270064	0.1539258385	0.1584779019	0.1677879541	0.1160301468	0.1385284476	-0.0329904889	-0.056217892	-0.1103658672	-0.1032089448	0.0592018296	-0.0679943412	-0.0033208569	0.0616641044	0.0236468136	0.0050019464	0.2187937621	0.027424582	-0.0035385564	-0.0544686874	-0.0790743064	0.0572949074	0.0013100077	-0.1363631487	-0.0777140317	0.0288715927	0.0381990984	-0.0216443291	-0.1944557678	0.0642866248	0.0799295132	-0.1499957651	-0.0910764367	-0.089914079	-0.0861416457	0.0865270519	0.1008777582	0.020573002	-0.0652578044	0.042436436	-0.1086985945	0.0011324296	-0.3012271263	-0.0403583219	-0.0221416943	0.0077758583	-0.1094972562	-0.1020827905	-0.2054489679	-0.288563022	0.0698246151	-0.0589409843	0.086167018	-0.1293470538	-0.0195838596	-0.0700119612	0.100040224	-0.1028406208	0.0832707131	-0.035970952	0.0738475889	0.0123061908	0.0252573829	0.0118437582	0.0340462909	0.0267399128	-0.1088263439	-0.098576439	0.0484006371	-0.0276938648	-0.1674890472	0.1089074055	0.0634649049	-0.1624033617	-0.0762396588	0.0865736567	0.1089279464	0.0763732279	0.0634581156	-0.0250994461	-0.0111382405	0.1966641882	-0.060632448	0.0686194534	0.0162299073	0.1799646538	-0.0067422368	-0.1047962384	-0.0260449024	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	0.0241159606845826	-0.0003951665707262	1.561566186195826e-07	0.0005815795597403	-0.0212509146518726	-0.0122976051733303	0.0004516013735411	0.0001512310929991	0.0415083980943009	-0.0177173935949212	0.0003139060357973	0.0017229471123549	-0.0017642738794805	0.000372009778859	1.383912755667223e-07	3.1126623218171736e-06	-0.0005210757655014	-0.0001004991587051	2.7151995339287e-07	1.0100080900432876e-08	-0.0010479613262061	0.0002849865037727	8.12173073325872e-08	1.098222941223648e-06
766.1489623050729	0.5996718448802767	0.3596063215421146	586984.2324411401	1140.0033970326183	6.590472757816087	1299607.7452459096	43.43433117151599	786.663856874222	1.0392190118839153	1.0799761546609812	618840.0237122264	827.4290133606603	728.5593671368183	1.151398	25.152798	0.0687485615213003	0.0325639054561826	-0.0943469567	-0.0084724462	-0.0419087292	-0.1551225978	-0.1463830317	-0.0054580753	0.003432444	0.1547201624	0.0110631768	-0.0114937898	0.070279433	0.2441415066	0.1297052362	-0.0710865563	0.0134635841	-0.2798046941	0.0270843042	0.0412050614	0.1504443209	-0.1172590924	0.0933588632	0.0714212529	-0.0031506078	0.0963025792	0.2076587213	-0.0092637549	-0.0754341381	0.0675447502	0.0096215801	0.0426106152	0.0042141188	-0.0202100291	0.0083409974	0.0458859594	0.0065691924	-0.0120474976	0.0282511135	-0.0966393303	-0.1378240665	-0.1084976285	0.1069154644	0.0014294651	0.0545641268	-0.2175375661	0.0703887321	0.0392606867	-0.0580125974	-0.1118107265	0.0051170356	-0.0200896921	-0.0929172476	0.0029256876	-0.021563163	0.0666902088	-0.0132151934	-0.0988385686	0.0483433717	-0.2123348477	0.107129525	0.0371725165	-0.169629667	0.2375795251	-0.0101682531	0.1229616886	0.0366703806	0.0795656641	-0.1778618646	0.0080053049	0.2306962282	-0.0265364386	0.0125714255	0.0508226618	-0.0846836295	0.083189941	-0.0411947701	-0.0448675095	-0.0617992286	0.0314875747	0.1350080823	0.0398593499	0.0613609013	-0.1294346589	-0.1186141968	0.0081724603	0.1094997868	0.0346574869	0.046572686	0.0051619033	0.1195189989	-0.0588576677	0.0508629501	0.0627029901	0.0111407387	-0.0817682101	-0.0835959815	-0.0540386867	0.008003745	0.2102666584	-0.1399996793	0.0696768631	-0.0830624256	-0.0803023692	-0.1598438678	-0.064388236	-0.118470564	-0.0430770348	-0.0753856917	0.1963986049	-0.0675344468	-0.0114883517	-0.0451630967	0.0686835776	-0.088210434	-0.0785588477	0.1187451545	-0.0237029836	0.1287075027	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	0.0246556619425888	0.0005397012580061	2.9127744789347465e-07	0.0006079016658272	-0.0091194554577356	0.012131459194137	8.316446784562362e-05	0.000147172302179	0.0130689582033838	-0.0284394398909171	0.000808801741309	0.0001707976685217	-0.0019929333823125	-0.0002286595028319	5.2285168235377415e-08	3.971783466335541e-06	-0.0007618740156074	-0.000240798250106	5.804520156577448e-07	5.798379725411173e-08	-0.0011312627968329	-8.330147062680015e-05	6.9391350085876495e-09	1.2797555154981957e-06
765.5535932566354	-0.5953690484375329	0.3544643038374134	586072.304148146	1140.110144391656	0.1067473590376266	1299851.1413447624	0.0113949986615079	786.4816379933653	-0.1822188808566807	0.0332037205406611	618553.3669007269	826.594574297621	723.8444953858444	1.049439	22.925457	0.0953612192110651	0.0513293478119865	-0.0418866839	0.1072567318	-0.1344237639	0.0675346872	-0.0673043639	-0.0791816885	-0.1941350295	-0.093117718	-0.0386740595	0.1058693631	-0.0125978545	0.1459087316	-0.052993821	-0.0984136041	0.0756055288	0.0844319928	0.0127784464	0.0151068217	-0.0071684514	-0.0390466366	0.0080584124	-0.0583881437	-0.1093417273	0.0123634944	0.0924823289	0.0626040954	-0.1580354618	0.0622374042	0.0727682237	-0.1389540994	0.0209122277	-0.0118565727	0.1673765526	-0.0527295762	-0.1821642921	-0.0909866036	-0.0105753709	-0.0739697282	-0.0546044685	0.0113084611	-0.0109252301	-0.1732174369	-0.0898440982	0.0305759888	-0.1919936287	-0.0189784236	0.0422683084	-0.028318535	0.0828196483	-0.0050475066	-0.0014698295	0.018192862	-0.0333398618	0.1761553132	-0.0668109047	-0.1014260915	-0.0487983088	-0.0234936935	-0.1417431896	0.0818715107	-0.1188575866	0.0795254265	-0.1099626968	0.0062695144	-0.1662447431	0.0146465575	0.0707166435	0.0653004425	0.0512325573	-0.1090846654	0.1520491546	-0.0139929884	-0.0470013063	-0.0217633113	-0.0070321278	-0.1289850832	-0.1102835392	0.0536855367	-0.0004160143	0.0060829446	0.1398924467	0.0318883044	0.0078056616	-0.045893789	-0.0040329135	0.1633545505	-0.2227506468	0.0660480281	-0.09809664	0.119777488	-0.0117202099	0.0117113665	-0.1248910847	-0.0501459148	-0.1203563394	0.0271982885	-0.0524629557	0.0038007074	-0.1766205885	-0.0033242635	-0.0887418556	0.101885016	0.0505542428	0.0943461663	0.1207971647	0.0046241809	-0.0766059895	0.0128547685	-0.0698621457	0.0932158553	-0.0689001677	0.1662937698	0.0280239496	-0.172415302	0.0423869319	0.1049284965	0.0315562204	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	0.0190285052554912	-0.0056271566870976	3.166489238114726e-05	0.0003620840122582	-0.0521078748475787	-0.0429884193898431	0.0027152306211309	0.001848004201637	0.0131822211331282	0.0001132629297444	1.2828491254285038e-08	0.0001737709540026	-0.001569218065217	0.0004237153170954	1.7953466994134002e-07	2.462445336203385e-06	-0.0005038089374955	0.0002580650781119	2.538234455003446e-07	6.659758454090105e-08	-0.0008803955879527	0.0002508672088802	6.293435649134193e-08	7.750963912865804e-07
766.1303682694163	0.5767750127808995	0.3326694153684068	586955.7411846315	1137.078369796276	-3.0317745953798294	1292947.2190585567	9.191657197190528	785.8622762598748	-0.6193617334905639	0.3836089569124363	617579.5172483517	825.9829652508008	727.6708713067051	1.066785	23.304388	0.0423558080963031	0.0255695374522962	-0.1122328099	-0.0338419483	0.0936243315	0.0064277969	-0.0736103525	0.0460153374	0.1332744305	-0.0712587379	0.0943241437	0.0640661349	-0.0688480256	0.0654609915	0.0554223498	-0.0629583419	-0.0893262683	-0.0045115678	-0.1014341406	-0.0361903401	-0.0202178022	0.0034589639	0.0007430027	0.0643880624	0.0521832369	-0.081851868	-0.0754672826	-0.0101629066	0.0188031108	0.1193930016	0.0235052225	-0.1675238986	0.0425381947	-0.099006459	-0.0200675016	0.1012284736	-0.0139157472	0.1139615562	-0.1806533039	0.0047501714	-0.2116114314	-0.0563346509	-0.025365963	-0.0043325729	0.0163612874	0.104458595	0.0731011484	-0.0472396988	-0.06767255	0.1368218407	0.2265686758	-0.0354527578	0.1198120899	0.0101186708	-0.1338510547	0.0589034302	-0.0306751828	-0.0618165707	0.0672090562	0.0981305216	0.0771256772	-0.1526226794	-0.0283520909	-0.0012294489	0.0327366534	0.1241057571	0.0002740564	-0.1269355662	-0.02466725	-0.0223912684	-0.0697020551	-0.0064045664	0.0833439574	-0.044683983	-0.071973693	-0.0721105221	-0.0644293438	-0.0189891332	-0.0120094184	0.0708161811	0.0632544954	0.02425601	-0.1318346261	0.0488337767	-0.0813581841	-0.1385073747	0.0313647606	-0.0404375205	-0.1048619887	0.0632197776	0.0460935248	0.0392514221	-0.1198461056	-0.1301540325	-0.1070149611	-0.0859749774	0.031328302	-0.0728524325	0.0580555311	0.0558220334	-0.0731920211	0.0956984998	0.0944125533	-0.0239899075	0.0227778872	-0.0393133988	0.079060251	-0.0682255921	-0.0580605026	0.0279267054	0.1225702017	-0.0584874191	-0.2380903864	0.0124832563	-0.0848843424	0.0053105495	0.138813481	0.1014821032	0.1448549837	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.0207579440762941	0.0017294388208029	2.990958634900129e-06	0.0004308922422745	-0.0749009388519255	-0.0227930640043468	0.0056101506408998	0.0005195237667062	0.0253390490825466	0.0121568279494184	0.0001477884657917	0.0006420674084077	-0.0015097257009597	5.949236425730007e-05	3.5393414049232743e-09	2.279271692138257e-06	-0.000533853415175	-3.0044477679500026e-05	2.8499946889401093e-07	9.026706390339752e-10	-0.0008564028834548	2.399270449790004e-05	5.756498691235525e-10	7.334258987896958e-07
765.9346762901544	-0.1956919792619373	0.0382953507474545	586655.9283437035	1141.6203574240208	4.541987627744675	1303297.040484949	20.629651610585697	785.2121840929502	-0.6500921669245372	0.4226198254966403	616558.1740480212	826.2477697590996	731.3407274968973	1.10305	24.096605	0.0826198119344392	0.0372257304359598	0.047675309	-0.1115488153	-0.0493454834	0.0113317527	0.0329905477	0.1375260391	-0.0839333458	0.0136431115	-0.0127208845	-0.0670893717	0.0323664702	-0.056203475	-0.148553111	0.0388669888	-0.1162869252	-0.0044419746	0.1001491728	-0.0707174836	-0.125390726	0.0749744266	0.015202783	-0.0078758289	0.0981846179	-0.1120692805	0.122468701	0.1221468997	-0.0191020615	-0.009332349	-0.0302141753	0.0762285019	0.0783198125	-0.139140681	-0.1123698016	0.0601013547	0.1534082467	0.0495606974	0.0818068976	0.1682191446	-0.0426159549	0.0864929811	0.046693528	-0.0959118812	0.2293084647	0.0297817343	0.0094552064	-0.023187549	-0.0762573539	0.0245842628	-0.1923418999	0.0217244808	0.0929992096	-0.151699363	0.043593514	0.0038435881	0.1004758193	0.0538218654	0.1212304857	-0.0125826386	-0.0724591813	0.0147124294	0.0227173209	-0.0300704794	-0.0291901949	-0.1051075745	0.0326928344	-0.1009831567	0.2020456337	-0.0591518684	0.2069121841	-0.078010533	0.0713355991	0.1999457701	0.0513215263	-0.0646176729	0.0570701865	0.0174151968	0.0079969354	0.0104866097	0.0455825376	0.1117858663	-0.1466947286	0.1139893664	0.0645789601	0.1606723124	-0.0449296168	-0.1184362332	0.0142193512	-0.0038045882	0.2834037494	0.0119286723	0.1229033592	0.0053648748	-0.0408621688	0.0403632533	0.1156400864	0.0078473901	-0.0887000637	0.0099955324	-0.0297917226	0.0178134727	0.0519333108	-0.145625753	0.0977665257	-0.1212102568	-0.0931849385	0.0074296409	0.0667119548	-0.093412531	0.0598609609	-0.0977909791	0.0065657152	0.1750770247	-0.0404754513	-0.0209309921	-0.0771568763	-0.0311860943	-0.1479142434	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.0255769471103946	0.0048190030341004	2.3222790242669816e-05	0.0006541802234879	-0.0576284553574311	0.0172724834944944	0.0033210388668834	0.0002983386860675	0.0367457918372409	0.0114067427546943	0.0001301137802717	0.0013502532177458	-0.0009942041695589	0.0005155215314008	2.65762449337826e-07	9.88441930768302e-07	-0.0007152166307755	-0.0001813632156005	5.11534828937858e-07	3.289261597295346e-08	-0.0005708559774331	0.0002855469060217	8.153703553856563e-08	3.258765469710999e-07
764.5623128816135	-1.3723634085408776	1.883381325101936	584555.5302788822	1137.7172289341688	-3.903128489851952	1294400.493013644	15.234412008293976	784.9765109549362	-0.2356731380140218	0.0555418279813761	616188.1227509851	824.9407597492216	728.523466801676	1.048811	22.911732	0.051318580155444	0.0361357858666936	0.1136033627	0.0817517678	0.0830651627	0.0827929237	0.1090586157	-0.0280532123	0.0207319578	0.0306522736	-0.1647896191	0.089549608	-0.0383777509	-0.0529007615	-0.0216632388	0.1281942579	0.1011955262	0.0736088024	-0.0743081631	-0.1042917816	-0.130506605	0.0615720792	0.0659428951	-0.1084562824	-0.0186702699	-0.0257547881	0.1571432516	0.0427167206	0.0716980292	-0.0357854293	0.0430169518	0.0210222958	-0.0990919384	0.0098364676	-0.1210714478	-0.1955797359	-0.0056662524	-0.0018911897	-0.0980724774	0.0577114272	0.002129348	0.078755132	0.0805679792	0.0204753631	-0.1035502925	0.0974754303	0.1371299295	-0.0967849443	0.1090814622	-0.0007620473	-0.0225034056	0.0874719547	-0.0782426025	0.0736293562	0.0936461021	0.0071167142	0.0419069429	0.1188449105	-0.1071708339	0.0558718165	0.062430945	0.0730779598	-0.0709039381	-0.0882541308	-0.0864704005	-0.068676522	0.1319489698	0.0694858206	0.0392273037	-0.0361016351	0.0011365761	-0.0705620981	0.0732779737	0.0097974189	0.0923327477	0.050194539	0.023929517	0.136959094	0.1529201502	-0.0220754879	-0.0796705568	-0.018732595	0.0639679304	0.1176280645	0.0312598397	-0.0385109143	0.0634765979	0.006696664	-0.0268942417	-0.0018586027	-0.0233153516	0.05908375	-0.1145736873	-0.0537834987	-0.0413849927	0.1165880009	-0.038508376	0.0002888849	0.0537005669	-0.0837453609	-0.0536542803	0.0431623669	0.1157438949	-0.0660661572	0.0246712586	-0.0734079536	0.0932868689	0.1513967377	-0.0552012978	-0.0381943142	-0.0679988805	0.0037952567	-0.0063209141	0.09836307	-0.0390299375	0.0040817649	-0.1063491894	0.0993787459	-0.0740878151	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	0.0307355823675123	0.0051586352571177	2.66115177159778e-05	0.0009446760234701	-0.0227752711747371	0.034853184182694	0.0005187129770828	0.0012147444476727	0.0350934440732686	-0.0016523477639723	2.7302531331042614e-06	0.0012315498169236	-0.0009661571388226	2.804703073629991e-05	7.866359331229518e-10	9.334596168978728e-07	-0.000592245190212	0.0001229714405635	3.507543653292481e-07	1.5121975194262414e-08	-0.0005287861896997	4.206978773339993e-05	1.7698670399333272e-09	2.796148344171271e-07
765.7608254688038	1.1985125871902935	1.4364324216535715	586389.6418226637	1134.2549533098936	-3.4622756242752075	1286534.2991080289	11.987352498450278	785.6748739545117	0.6983629995754654	0.4877108791760415	617285.0075634378	825.2525575219131	718.4874434516792	1.136437	24.825956	0.0479200288544829	0.0265370182929089	-0.0460527589	0.1026340883	0.0417589873	-0.1745611506	-0.0602426798	-0.1006821021	0.1283922848	0.0739784933	0.1392465935	-0.0348733164	0.014105529	-0.0074827985	0.0250391709	-0.1012574222	0.0573372862	-0.1752688251	0.0904165437	-0.022174516	-0.0154612551	0.0215295611	0.164339649	0.093557499	0.0024587657	-0.0285550983	0.1014132666	0.0950088395	0.0724241644	-4.39051e-05	0.0691874797	0.093179863	-0.0241689145	0.0433281851	-0.105316007	-0.06570526	-0.0182557792	-0.0241704829	0.0759809719	0.0175070056	-0.0796609318	0.1443605056	0.1519982889	0.0397249002	0.165147091	0.1213199683	-0.2218809513	0.0310896989	0.0521798087	0.0068233293	0.1282915501	0.0667034558	0.1788081457	0.0073648584	0.1112002835	-0.1585850792	-0.0743637344	-0.0853646068	-0.0562741686	-0.125998478	0.0717606005	-0.1689857392	0.0570868301	0.0036794392	0.0178649601	0.0106081808	0.0330649651	0.0061149355	-0.1940132205	0.0283755918	0.1348278601	-0.1080280059	0.0965975344	0.0573759776	0.1372402228	-0.0221566159	0.018983433	0.0189548649	0.0025348508	-0.0944007665	-0.1002002823	0.2519162148	0.1506835195	0.1109842841	-0.0414313515	0.215896438	0.0238876159	0.0287477226	-0.0382168183	-0.0451767855	-0.042993117	0.0102262399	-0.015032117	0.0100141158	-0.0019728457	-0.0362782054	-0.1257419337	0.057066392	0.0649651097	0.1228536984	0.0485246906	0.0184853687	-0.0769977038	0.0395166562	-0.0067929033	-0.1227984069	0.1156484718	-0.0055393655	-0.0024417753	-0.0123475412	-0.064022139	-0.0230454647	-0.2095468777	0.0647300887	0.0287866978	-0.0071964963	0.0156511475	-0.0154961329	-0.1058294384	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	0.0263772026381303	-0.0043583797293819	1.8995473865487905e-05	0.0006957568190129	-0.0144327260012033	0.0083425451735338	0.0002083035798258	6.95980599724521e-05	0.0132756609073965	-0.0218177831658721	0.000476015662273	0.0001762431725281	-0.0008486165038026	0.00011754063502	1.3815800880904872e-08	7.201499705261482e-07	-0.0005388172094582	5.342798075379999e-05	2.9032398520832185e-07	2.8545491274284223e-09	-0.0004317283897596	9.70577999401e-05	9.420216529212476e-09	1.863894025244171e-07
